filename,test_name,test_id,issue_severity,issue_confidence,issue_text,line_number,line_range,more_info
7975807.py,blacklist,B402,HIGH,HIGH,A FTP-related module is being imported.  FTP is considered insecure. Use SSH/SFTP/SCP or some other encrypted protocol.,24,"[24, 25]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b402-import-ftplib
7975807.py,blacklist,B321,HIGH,HIGH,FTP-related functions are being called. FTP is considered insecure. Use SSH/SFTP/SCP or some other encrypted protocol.,72,[72],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b321-ftplib
7975807.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,121,[121],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
799612.py,blacklist,B405,LOW,HIGH,"Using Element to parse untrusted XML data is known to be vulnerable to XML attacks. Replace Element with the equivalent defusedxml package, or make sure defusedxml.defuse_stdlib() is called.",4,[4],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b405-import-xml-etree
7a2fdad52c1d33ef227b.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,8,[8],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
7a4989490300d1298ba0.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",7,[7],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
7a56a1253355c0f4442d.py,blacklist,B403,LOW,HIGH,Consider possible security implications associated with pickle module.,5,"[5, 6, 7]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b403-import-pickle
7a56a1253355c0f4442d.py,blacklist,B301,MEDIUM,HIGH,"Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue.",39,[39],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b301-pickle
7ab70c36192fb14830a0.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,4,[4],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
7ab70c36192fb14830a0.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,7,[7],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
7b2a802ffc9f154b05f7.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",24,[24],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
7b64238424175742a8a1.py,blacklist,B413,HIGH,HIGH,The pyCrypto library and its module Random are no longer actively maintained and have been deprecated. Consider using pyca/cryptography library.,16,[16],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b413-import-pycrypto
7b64238424175742a8a1.py,blacklist,B413,HIGH,HIGH,The pyCrypto library and its module AES are no longer actively maintained and have been deprecated. Consider using pyca/cryptography library.,17,"[17, 18]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b413-import-pycrypto
7b96bba85ed81aba864a.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,7,"[7, 8]",https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
7bb75a8f280f501344b8.py,blacklist,B309,MEDIUM,HIGH,"Use of HTTPSConnection on older versions of Python prior to 2.7.9 and 3.4.3 do not provide security, see https://wiki.openstack.org/wiki/OSSN/OSSN-0033",22,[22],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b309-httpsconnection
7bf157202c17681d62667a006eb15abd.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,42,[42],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
7bf157202c17681d62667a006eb15abd.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,61,[61],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
7bf157202c17681d62667a006eb15abd.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,62,[62],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
7bf157202c17681d62667a006eb15abd.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,81,[81],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
7bf157202c17681d62667a006eb15abd.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,90,[90],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
7bf157202c17681d62667a006eb15abd.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,97,[97],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
7bf157202c17681d62667a006eb15abd.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,128,[128],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
7bf157202c17681d62667a006eb15abd.py,hardcoded_bind_all_interfaces,B104,MEDIUM,MEDIUM,Possible binding to all interfaces.,153,[153],https://bandit.readthedocs.io/en/latest/plugins/b104_hardcoded_bind_all_interfaces.html
7c61eb59210e7bb703cc.py,blacklist,B405,LOW,HIGH,"Using xml.etree.ElementTree to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree with the equivalent defusedxml package, or make sure defusedxml.defuse_stdlib() is called.",2,"[2, 3]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b405-import-xml-etree
7c61eb59210e7bb703cc.py,blacklist,B314,MEDIUM,HIGH,Using xml.etree.ElementTree.fromstring to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree.fromstring with its defusedxml equivalent function or make sure defusedxml.defuse_stdlib() is called,47,[47],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b313-b320-xml-bad-elementtree
7c87c10921f0ed0c4f7641b4e14f2071.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,35,"[35, 36]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
7c87c10921f0ed0c4f7641b4e14f2071.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,49,"[49, 50, 51]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
7c87c10921f0ed0c4f7641b4e14f2071.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,54,[54],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
7c87c10921f0ed0c4f7641b4e14f2071.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,71,[71],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
7c87c10921f0ed0c4f7641b4e14f2071.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,99,"[99, 100]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
7c87c10921f0ed0c4f7641b4e14f2071.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,107,"[107, 108, 109, 110, 111]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
7c87c10921f0ed0c4f7641b4e14f2071.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,114,"[114, 115]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
7c87c10921f0ed0c4f7641b4e14f2071.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,119,"[119, 120, 121, 122]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
7c87c10921f0ed0c4f7641b4e14f2071.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,124,"[124, 125, 126, 127, 128, 129]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
7c87c10921f0ed0c4f7641b4e14f2071.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,132,[132],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
7ce1babe0821985a94fed5fd659d265a.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,41,[41],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
7ceb3e7ef239e282a9d2.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with call module.,5,"[5, 6, 7]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
7ceb3e7ef239e282a9d2.py,start_process_with_partial_path,B607,LOW,HIGH,Starting a process with a partial executable path,13,[13],https://bandit.readthedocs.io/en/latest/plugins/b607_start_process_with_partial_path.html
7ceb3e7ef239e282a9d2.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,13,[13],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
7d1cedf698d217d3cc4b90028951a594.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",9,[9],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
7d2661306589ba8534cf.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with subprocess module.,9,"[9, 10]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
7d2661306589ba8534cf.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,46,[46],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
7d983878dc4c5fcacae57e4446008a06.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,74,[74],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
7d983878dc4c5fcacae57e4446008a06.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,75,[75],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
7d983878dc4c5fcacae57e4446008a06.py,blacklist,B307,MEDIUM,HIGH,Use of possibly insecure function - consider using safer ast.literal_eval.,220,[220],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b307-eval
7e3d537b94c30c782d1b50b712ea79a6.py,blacklist,B403,LOW,HIGH,Consider possible security implications associated with pickle module.,5,"[5, 6]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b403-import-pickle
7e5ebe70c756d4f63795e7c2df9bb8fc.py,blacklist,B403,LOW,HIGH,Consider possible security implications associated with pickle module.,1,"[1, 2]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b403-import-pickle
7e5ebe70c756d4f63795e7c2df9bb8fc.py,blacklist,B301,MEDIUM,HIGH,"Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue.",8,[8],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b301-pickle
7e6422a491d93e1e3219.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,8,[8],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
7e6422a491d93e1e3219.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,49,[49],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
7ec5bf797308279dc587.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,105,[105],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
7eca8b9f0ff5b3bfb742.py,blacklist,B309,MEDIUM,HIGH,"Use of HTTPSConnection on older versions of Python prior to 2.7.9 and 3.4.3 do not provide security, see https://wiki.openstack.org/wiki/OSSN/OSSN-0033",18,[18],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b309-httpsconnection
7ef2ef722e4520fba09c9f4d83ecc453.py,blacklist,B405,LOW,HIGH,"Using xml.etree.ElementTree to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree with the equivalent defusedxml package, or make sure defusedxml.defuse_stdlib() is called.",6,"[6, 7, 8]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b405-import-xml-etree
7ef2ef722e4520fba09c9f4d83ecc453.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,27,[27],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
7ef2ef722e4520fba09c9f4d83ecc453.py,blacklist,B314,MEDIUM,HIGH,Using xml.etree.ElementTree.fromstring to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree.fromstring with its defusedxml equivalent function or make sure defusedxml.defuse_stdlib() is called,42,[42],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b313-b320-xml-bad-elementtree
7ef97ccf71cbc14366835198c09809d2.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,60,"[60, 61]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
7f1737a750d8246d325e.py,blacklist,B410,LOW,HIGH,Using etree to parse untrusted XML data is known to be vulnerable to XML attacks. Replace etree with the equivalent defusedxml package.,1,[1],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b410-import-lxml
